station,recorded,ten,mean,station_mean,kuchera,dube,gpt,nn_full,nn_small,nn_without_derived,nn_without_meta,nn_without_radiation,nn_without_surface,nn_without_temperature,nn_without_upper,nn_without_water,nn_without_wind,nn_surface_temperature,nn_surface_temp_meta,nn_temp_humidity,nn_temp_humidity_wind,nn_temp_humidity_wind_meta,count
1,0.0,1.6666666669999994,2.708358265547595,0.0,1.934897132999895,1.3333333330000006,7.109538799009792,0.8193785352861322,4.688645045295898,0.8117663068925776,0.08967335985546931,0.5929277734602056,0.8048089341962896,0.5655581159746088,1.6728693647539057,0.18502108289355412,1.730722109810058,1.6907431287919916,1.2893234892045893,1.3999716444169916,0.5078255338823237,2.473905245796386,1
2,0.0,4.286260599385965,4.779693461855879,4.2822328536565095,7.704751148999971,4.264734727175439,7.7793753797763685,4.03289945818182,4.10860320230079,4.026937337322574,4.015621718271621,3.9484017949853514,4.142854409785781,4.112825547418431,4.047924414676119,4.1375544590686975,4.036844569004257,4.297557842069241,3.9923906907746454,4.495624135216814,3.9731335353763533,4.026201008432398,57
3,0.0,3.354915722864865,3.830191018901962,3.201095097241133,6.041574365639596,3.252618097603604,7.1071367539359045,3.1892602102334666,3.1064413999912635,3.1694782827687042,3.135258806920962,3.285873350745104,3.0516363758079534,3.1612637097929444,3.094274923106654,3.2663363914092414,3.133313834720747,3.3652799460357894,3.1836084997177294,3.360185327227878,3.1593364208922594,3.141405801562018,111
4,0.0,6.009822956983471,5.829033505995872,5.883672816318557,9.498187535280953,7.087964283049587,6.453841587459013,5.986661644577717,5.78674445550515,5.935584904930572,6.00563324108573,5.743912284236072,5.916874981874213,5.859625626045951,5.805114334749948,5.909409571481893,5.872427744510508,6.005625505289519,5.697733605143963,5.908868239142441,5.872373668826784,5.655976190805371,121
5,0.0,3.109400431317073,3.1907036767851316,3.2155816360999405,4.84725062382925,3.631828545195122,5.189360278899416,3.107784058022336,3.2139739602581576,3.0706758809303185,3.1761383041153417,3.154322911086152,3.2588141060632863,3.184486897013082,3.129100784055616,3.102641532093559,3.1587341200065144,3.11123157904597,3.119337066404249,3.1247890752369,3.2731826932830903,3.228927901837242,82
6,0.0,5.440206412730769,5.19981604383517,5.5566879604704145,14.720638972653802,7.210658183115385,6.295979589093075,5.4339035791736405,4.987541195993023,5.301568915052922,5.578928685750413,5.497937095841403,4.705790559821271,5.1199273672015,5.8437666110011275,5.266752659919631,5.735192037190843,5.434925367844107,5.584767960230206,5.524688642403715,5.165231899213887,4.96530522175693,26
7,0.0,3.749084249230769,3.9125515412032916,3.9781628629585795,7.3784903631538175,4.633699633846154,5.8950665596340865,3.9196093599156776,4.026048656931528,3.8762829270273533,3.93275818123291,3.8542373330320387,4.014317325766507,3.8454504713189226,3.890654193759202,3.8334084990852237,3.8288785094025126,3.75276418497953,3.828060513597506,3.965239411455172,4.052681992925368,3.8466510214141376,26
8,0.0,4.543122771177778,5.1346448284640065,3.568763316408889,4.364217907399958,3.276903463311111,8.712768376779627,3.607361472928798,3.3497761033191296,3.643370809314898,3.562202788933881,3.25286446652685,3.296983240500743,3.4895285649752226,3.7424538696541885,3.679711452158518,3.9323871104869683,4.556248784191829,3.8109019167300455,4.657046923832346,3.1755523936936196,3.2622252931517632,45
9,0.0,4.510996869333334,4.423277571,4.7241181438333335,5.208769896000031,4.260996869333334,6.692234847816074,4.140977601411987,4.12037363220101,4.1741667391886805,4.06230971329187,4.237216612399373,4.088531241504802,4.214154144329875,4.176083536076294,4.293395261171509,4.289184144266195,4.5066345245915125,4.48671640071049,3.9818260333339843,3.4172679441059164,4.178764116391988,12
10,0.0,3.873792166774648,4.370550784609311,3.3580435365867882,5.351751077478839,3.302650317169014,7.850939125052986,3.202531286535741,3.1072276380281276,3.188259380663794,3.1240977792794586,3.0674149363886545,3.196297567602756,3.2601890120065713,3.277308370380378,3.3670474607719107,3.362630161363639,3.884860524322892,3.2248384565297683,3.9811689101450267,3.1948979959501194,3.242421311821901,71
11,0.0,3.179530346344445,3.4119438482116347,3.390487153625926,5.112920874877759,3.4459084127,5.603914568740004,3.2654791632796663,3.3305979847416616,3.242681440993018,3.307390383830203,3.217041801032623,3.172899978641537,3.2321677008773224,3.223105929908355,3.1919735179515683,3.230817870249881,3.184786363393598,3.2099987784530057,3.3474764412812394,3.267248122945497,3.1891254384820993,90
12,0.0,4.205559714589744,4.650058836334542,4.004232895305719,4.579599830205107,3.829797552051282,7.756323479099834,3.712761485040753,3.475516875631244,3.6874036352444692,3.7730130806878037,3.409264450966368,3.287658639741142,3.7187261643477845,3.8445103958529647,3.766490137926276,3.9033507464860397,4.213538471812237,3.868914794586401,4.31847239291112,3.432058133742062,3.288871370784502,78
13,0.0,7.984198210833333,7.289737145134936,6.403448077222222,12.317492535833262,10.093612969166665,5.983918160328403,8.641397355196736,8.656496960121256,8.614914534685871,8.457165517606201,8.849356132942301,8.283253230847778,8.748711226580403,8.60624015152242,8.290633636909586,8.761787849861246,7.9682139935074865,8.937883335548502,7.721616862414144,8.449466107485554,8.627967634000244,6
14,0.0,4.697390545225806,5.349289155209662,4.121264654905307,9.3133909369677,3.8911949487096775,8.96320391870407,4.246640385706495,4.2937491709252535,4.365510929442115,4.154477622787716,4.45021860830909,4.393442392355878,4.180784405787062,4.143034561574376,4.253899720413936,4.233308784429971,4.711695167752898,4.071420726824108,4.585001595985399,4.518620344906951,4.488885718013877,31
15,0.0,1.6810064935714286,2.3547291623265103,1.8082096475510203,3.7041256459999814,2.1810064935714286,6.248027760102494,2.1040046616932897,2.249095514158238,2.062916489325649,1.979660312785819,2.035880776129848,2.4845412179371857,1.8536424016922433,2.1003720358469935,1.9765255853077917,1.831325729236886,1.694945056782052,1.9012876858060128,1.9218918875315638,2.825319432528076,2.642697476656494,14
16,0.0,1.950892857125,1.690469957488101,1.64174107140625,2.2933125553749942,3.361607142875,4.007137881318167,1.738998940994934,1.6881472383048095,1.5576237950827636,1.695695570519165,1.6530657325293578,1.5879412208106078,1.7987156425025024,1.7897229705359496,1.7203779731299438,1.903548410942749,1.9446354423071899,1.8974009070899047,1.5625072036292114,1.952131560852722,1.8662473474051513,8
17,0.0,4.218186939542857,4.368588276422898,4.28442696779864,4.840005466190464,4.421454024133333,6.449044421617696,4.055777370574583,4.19349303238126,4.045267212657312,4.113089918167473,4.148625337580724,4.1188359317006284,4.0994083435778785,4.17915292715708,4.113873770335966,4.2491965137063845,4.2214613031060315,4.253864371648512,4.239412668985635,4.16085513716861,4.051675827893927,105
18,0.0,3.9128453153093523,4.094147456115617,4.027307203580974,5.539855453654663,4.11570640305036,6.254991884206953,3.921550468191441,3.930487526399493,3.9737175579144384,3.9528301281487783,3.9421437154421684,3.8879614763494055,3.921143976520764,3.888184649097449,3.9227672262608158,3.906576409230602,3.9168493958278967,3.9131869090997498,3.893363279020659,3.8770918616881933,3.918948609200778,139
19,0.0,2.68731962425,3.208165423523798,2.7641143571250004,2.599331711750024,2.72303391,5.4267639829912255,2.591046202008789,2.9465219853568727,2.6646230099845583,2.616533982579773,2.927411305730408,3.2062219260383302,2.545711982076233,2.428568827931946,2.391545164411133,2.513387191121643,2.699427234952515,2.596670257871216,2.647429454152649,3.5703137992072755,3.057639586751526,8
20,0.0,10.045634920625,9.785212020988102,8.259920635625,12.43116646987498,10.045634920625,8.82203654367029,9.735176379708557,9.441106970338135,9.527057225732117,9.549300487069397,9.56209831955841,9.544872696427612,9.809880430726318,10.063260133294373,9.901783998040466,10.121040756730347,10.039137895135193,10.241092259911804,9.562943871049194,9.363765294579773,9.634879643945007,8
21,0.0,4.466206035714285,4.615019121221086,4.646577133061224,5.054438181428587,5.18049175,5.366654052781628,4.44279905329241,4.432115721121652,4.484082388296945,4.399698832475935,4.496707810093471,4.623483279192243,4.539704625366211,4.243439840689523,4.446045769383022,4.2865825681326735,4.469267875226702,4.428006202253069,4.363700079336984,4.726342095066615,4.662064991097586,7
22,0.0,6.504684407666666,5.8102233419682685,4.975713040666666,5.283491224333343,6.504684407666666,4.9276710883230805,6.2414809760406085,6.199999322191324,6.027991284624186,6.503671000098632,6.112406561469482,6.305205493862874,5.579914718563802,6.320523698285562,6.402842511430826,6.358621238823079,6.487743972892903,6.277912894045653,5.7051011984235025,5.8000705934519035,6.077106942430582,6
23,0.0,3.1136043129067796,3.4314085294128254,3.1148362243669916,5.073473386635567,3.366780304805085,5.826881206744321,3.1606250634374753,3.234372205324041,3.2641759986331396,3.24203712826457,3.177309308692509,3.225093443185545,3.1746509536585052,2.973342363787858,3.1634535968040502,3.031550902101902,3.120713963017574,3.1115278568045053,3.1648639841341866,3.2535390951612735,3.1642969156462755,118
24,0.0,4.023719755,2.9820281564524045,0.8006401224999999,0.5140412500000071,4.023719755,1.3746910832713,3.760343757456665,3.746136155909424,3.481877771204834,3.8419434698284913,3.3443121584118654,3.7327334554852296,3.6556815775097657,4.0742766531170655,3.9197966726483155,4.142050472086792,3.998274770563965,3.791964498347168,3.3093413980664064,3.2341961534680177,3.1072094114483644,4
25,0.0,2.424242424,3.465934022547595,1.616161616,5.128936405999951,2.6060606060000002,7.863677381800572,2.759427474964356,3.5404209365732426,2.8003146718230796,2.6016468276865234,3.4071751505421553,3.385464754729167,3.1495559285369468,2.467358993519043,2.3053837687062173,2.3735139439788413,2.4482232004689126,2.8655332794077153,2.7776982854095054,4.243450569141602,3.7391758829640303,3
26,0.0,4.570136451034482,5.042852215700314,4.0572193777717,5.105705540689671,4.589840884551724,8.041887339456744,4.698109777355788,4.739580962711139,4.682765727640035,4.7700243844367085,4.785064387456896,4.392245969414483,4.568739844326087,4.489990384960769,4.492120137021232,4.506133789165039,4.579515410427161,4.528027224676134,4.919694492048003,4.84132840975788,4.644873534010212,29
27,0.0,3.969948423107692,4.309060576395229,4.129295576934438,4.957465683846147,4.138934992123077,6.881810765904269,4.038711319718832,3.9892623160590706,4.085205070070958,4.085653341015407,3.981729499392247,3.9555804392162783,3.9828551872115083,3.941332714690971,3.9817365712541015,3.9617783979424277,3.977951804690099,3.949059228912605,4.0587545754514425,4.08568966133495,3.9913880707822527,65
28,0.0,6.373667928000001,6.165329608290481,5.8850385608,8.022593624000029,5.773667928,7.172238722603436,6.054998036642578,5.974225255270508,5.953247472067384,6.14205343367627,5.996392461081055,5.92053300978711,6.0327373707490235,6.135895367880371,6.20426046492627,6.213970395346192,6.368207570333984,6.278069134970215,6.01988603713086,5.442845364828614,5.793172093649415,5
29,0.0,2.3804713805,3.0749324461983973,2.203563411930556,6.198022920249948,2.2399290524166666,6.727193521143675,2.5519281148393964,2.419358404425781,2.546888224232198,2.257406504897278,2.6020963906725263,2.486384999700389,2.40481912289858,2.170622738150757,2.5038705189506225,2.4018062273144736,2.396060657449565,2.249592733331523,2.368644189782939,2.3501392787562865,2.339177640227478,24
30,0.0,3.262867161741379,3.498769175723309,3.3702239844964326,6.7610939242241095,4.071004905224138,6.229448822725888,3.16009053568063,3.2645836533506536,3.2015160762100785,3.1392370491262542,3.2782734250270487,3.3830339937517384,3.126852939802322,3.2043891929999493,3.1851782211012254,3.1901566476727754,3.2676856834383248,3.393089197134614,3.2662316862485095,3.272234064560412,3.3793462473105933,58
31,0.0,7.140660436423729,7.123004646617837,7.4786726615731105,8.754512020593202,7.726863974694915,7.572916978865718,7.172510378388606,7.196760829169442,7.1674113404423245,7.2006098587104574,7.320313895099824,7.395051206732074,7.192877257221406,7.1426611966476345,7.187512224960706,7.124746408449972,7.140131826064924,7.136017901359549,7.134213743520566,7.55204804686962,7.4317088419578585,59
32,0.0,3.973807605878788,4.257905314573587,3.94761356143618,7.026873288545422,3.617867249878788,6.788646387966126,3.844048655443034,3.7265463438096,3.881994691810739,3.8192379800242957,3.6888938657360173,3.6992044610271586,3.7727812962585374,3.794148947302054,3.8193142450703865,3.851109631182484,3.9802793553868074,3.82107163564175,3.9322966771179124,3.5830020600294152,3.6013000967591737,33
33,0.0,7.432234433333334,6.390542834785738,4.251526251111112,6.577111099999971,6.765567766666667,3.8917045424600825,6.918393440087891,6.322165794213867,6.524362869104004,6.38395117425944,6.0098097990356445,5.697087910811361,6.181742337386068,7.64110023482666,7.012023277124023,7.536704368432617,7.407088584741211,7.434036559899902,6.868127492110189,5.685330060164389,4.553194668929037,3
34,0.0,4.951199766416667,4.786266094514884,4.669700091618055,5.477966145583345,5.2602275443333335,5.47429676171491,4.753420468587993,4.629089689671315,4.681591646293121,4.785460846045929,4.610755638698059,4.759909447450755,4.683157341102081,4.84831471882196,4.731696939884938,4.893695609191376,4.946882125158427,4.914468543151337,4.786082025785563,4.6694546902371625,4.730490541874684,48
35,0.0,3.24884522679661,3.5843052331085477,3.338912399195633,4.335754157999994,3.4995392126440676,6.135810612778634,3.2150584207870265,3.1976166065583866,3.2448206969354185,3.1794067935535533,3.2508062434142113,3.1936028859116457,3.186530692205194,3.07082052262315,3.190697885278531,3.106893641576532,3.2565650668301895,3.193273040310414,3.277193090785971,3.2695635367348177,3.1859588801447294,118
36,0.0,3.09943287705,3.10985079047738,3.1196993285974997,3.5607725865999975,3.3426868452500003,4.949199873211217,2.8836017641883664,2.897647105076916,2.859439424024182,3.0488859686713985,2.8317763616527527,2.8916199955802733,2.872523025022107,2.935370567784863,2.9887629542213254,2.993128541455823,3.099200323567944,3.1284958157401856,3.002336243138867,2.7403202306790284,2.639012530789929,40
37,0.0,3.4042150531153843,3.731031812063637,3.623606399730769,5.574106497173072,3.7602356665576924,6.2300718553886245,3.3870950738042134,3.3807958517413303,3.4394080104066207,3.3954294568547265,3.396293339342757,3.438425316141625,3.459823050569514,3.210574940238492,3.3864408104941828,3.2977581589744074,3.411830811937899,3.409955879061899,3.4387683700386726,3.442039838085231,3.566439163935826,104
38,0.0,5.489404198230769,5.513124064888276,5.824173823673372,5.97061992509231,6.571455480384616,6.624211929171365,5.4095765961377325,5.441100227306978,5.4603161632341495,5.396103334818059,5.499875092388822,5.366478007047532,5.395828353832857,5.431703146078576,5.428713377096642,5.442049074564153,5.489612422013822,5.488196875890024,5.474830338062312,5.30616159111407,5.360664095403663,65
39,0.0,3.051063821496599,3.386493003169574,3.1671720658660742,5.019926763278916,3.3033145941768707,5.893942187222164,3.0560586680222452,3.1037840146458797,3.1056415840744083,3.0440165133209134,3.1289788269239143,3.14997542723961,3.049114284128551,3.058237606232661,3.0445854729397688,3.031715060645212,3.0590184578952258,3.054714084549818,3.1805414208930234,3.1999837652987067,3.1092690067042095,147
40,0.0,2.5386630451818184,2.95789016046882,2.532362785457851,5.02309867187273,3.4721144422727273,6.014401327666569,2.58331064344842,2.5963123975155806,2.6308893857357956,2.5858874714513496,2.6031170371584698,2.7197793573821913,2.586487956819558,2.4743970831012962,2.5955946448855203,2.4543651020665838,2.548086630553356,2.532500436428267,2.6664298624481093,2.9040902357890626,2.782755500959073,55
41,0.0,2.8326889840659337,2.984250966180267,2.932177625588697,3.9927627393846126,2.980517346175824,5.22147262295144,2.9784347330679086,2.9946149391990575,2.9755348714701557,2.9284951058921056,3.0361351417519367,2.88736825518273,2.8689882179741155,2.910250498784126,2.9087997400701835,2.9005402078543523,2.8362797041063916,2.8537564671504763,2.83386206183194,2.8374303331482875,2.876008955126175,91
42,0.0,5.436920793504673,5.3590684290594135,5.768159442178356,6.894151448271026,5.706465371504672,6.3980941075435815,5.299549247111136,5.367795335369455,5.274385099346707,5.344159520169305,5.331355145615718,5.295802637613296,5.353783756230245,5.44551018860409,5.332939134397827,5.430824800320075,5.435003890303008,5.409038172951683,5.367558482899045,5.37274813152116,5.368182008329426,107
43,0.0,3.028930634985816,3.3672962732044835,3.2337927491709673,4.709880162914884,3.1935512990567374,5.7598926677776845,3.0532809162886263,3.005697725658314,3.058021144332852,3.04420051041988,3.1331114219970497,3.0408700562305637,3.0179281687975608,2.9059819287986204,3.0491313711195804,2.9383356398794502,3.0367309536564266,3.0700970825644083,3.0722300506531677,3.095023556090197,3.078505480211914,141
44,0.0,3.2229671325,3.4153792569756445,3.2910263554752066,5.2027340346136475,3.411049883068182,5.404831241598216,3.289168496192627,3.3343528789356855,3.294128729707586,3.2361825009442695,3.3379404736172487,3.343147188594166,3.307003387165111,3.231547741301408,3.2258566267447453,3.258805227124606,3.227563582612083,3.327424326654913,3.258031345270386,3.5167721625899158,3.356310083276617,88
45,0.0,3.255269683372881,3.168404008870461,3.1494304472128705,4.363068372288116,3.44638177279661,4.572657693394866,3.3233689962359887,3.326722273070966,3.2773296573967325,3.314202601986121,3.443849641297355,3.2920746036881248,3.3855431144072927,3.395488484569741,3.3231455939863777,3.4307979348915185,3.253197575378931,3.356672628810555,3.1687851137586645,3.2161392046706667,3.380412583543614,59
46,0.0,6.913142413363636,6.565911880514438,7.093189638567493,7.28241198487878,7.3676878679090905,6.743075492883367,6.793185645443344,6.740637381431152,6.6999233776081315,6.745947700117897,6.555385625283248,6.490607066147579,6.9455295688386745,6.929198907642977,6.85819256622896,6.964941956339785,6.90463390450799,6.7962534134246715,6.654247348518407,6.640183802366581,6.347686985577134,33
47,0.0,3.128247442792683,3.1211638729303117,3.1099547598658535,5.077163862914624,3.643926885304878,5.254908964746318,3.1181200844724,2.962645277139964,3.0510361441990224,3.172575597379847,3.0269016332788503,3.1303584152047925,3.131592676430795,3.2175352820774403,3.13217053328549,3.208551879360036,3.127886767818288,3.135079995911877,3.0585337218604525,3.060726766990413,3.0784422229872215,82
48,0.0,3.048645876338843,3.283281203098184,3.2087461746750905,5.151344403710748,3.1968695534628098,5.374549179157734,3.085195113487664,3.0908793369772805,3.0789487437553507,3.0622935154006368,3.0499509925419717,3.1092106886096134,3.0764362783643624,3.058491925245658,3.0742826281285347,3.0625805477250574,3.0544258047511623,3.0938157224243206,3.1866350840585693,3.318225441492797,3.210965469346373,121
49,0.0,2.9554063989,3.555124985955937,2.9010289360800003,4.484347869699997,2.92485084335,6.742349273250501,3.126510810761316,3.145272488377008,3.0475362061546876,3.116928683468396,3.2661107371067137,2.976795714351715,2.888901424317224,2.923803734688623,2.948509716896875,2.9494288682030274,2.9688686562852538,2.903527426628931,3.19854546643125,3.138190541320813,3.1309728218393005,40
50,0.0,4.069647087972973,3.957031780021882,3.9691549582688097,4.889503250135141,4.432378240135135,5.052741451318657,4.009854182732528,3.984223334904719,4.0577679016004735,3.951233897389048,3.937579688502748,3.9724715630535394,4.0650557131890706,4.0175997653186695,4.093195853006394,4.0692304869465925,4.066961940610187,4.057023842321316,4.004586995258723,3.653185783667586,3.871645634700565,74
51,0.0,3.726379440595238,3.627170716924039,3.858330633537414,6.925059991452361,4.512093726309524,5.092449495827227,3.8427747019891068,3.6867440093963912,3.8665508095120678,4.015367531292027,3.7636954450304594,3.409052100151309,3.8712890190929015,3.678187257418562,3.830648468305199,3.6417444806350567,3.724336079839681,3.7418541914773416,3.7701993222160994,3.903510389524798,3.6269501510953197,42
52,0.0,3.6949334616444447,3.949569185733857,3.9216040475634566,4.889134807422227,3.761600128311111,5.982949335637011,3.7435510365481446,3.8277265278811523,3.7511796893327043,3.6882411686892578,3.8262105671877933,4.122634352079557,3.705538998211285,3.7633815707413953,3.677288791369922,3.750507433710688,3.700918318991721,3.732788228490148,3.754247659608583,3.9806910350900826,3.893603531021072,45
53,0.0,4.0348604436153845,4.114990566580584,4.021662311857988,6.370216083615404,4.804091212846154,5.8035157179730765,4.2165872661016754,4.286844306272198,4.398126434826322,4.268395660020226,4.267658286374737,4.778896894332201,4.496584798285983,4.3330656725676455,4.232341415611986,4.073529736358774,4.036993813061185,4.043811997546988,4.29325512510577,4.540516099109488,4.750737817679932,13
54,0.0,3.9229512605,4.640117394410697,2.977833681,6.9901737430000415,4.7229512605,7.892368232035585,3.610606232576416,3.4562986287403565,3.5499997529316407,3.6299492511082154,3.8105825576115113,2.9673888954449157,3.6506690177250367,3.3440549763966065,3.5844324025440675,3.5356085690784913,3.9351505431461793,3.500101533823059,4.258857969982728,3.5037904176044923,3.3830835017490846,8
55,0.0,4.393720556375,4.26350910655655,4.351931477230468,4.920033073874988,4.896944762625,5.462125510909946,4.268399147353172,4.211875424654599,4.244337793978996,4.21460754510891,4.082639073989391,4.074566548726558,4.383969489004669,4.190412771496124,4.264069724347649,4.3184889744486545,4.3904707919325565,4.24647467243335,4.20820737290046,4.079104287586212,4.061459633972702,64
56,0.0,5.4201523,5.39038968289864,5.707953758922449,6.7652156069714104,5.3185649984,6.260862148662459,5.506122279422433,5.66608062837786,5.443706366249303,5.582698348845564,5.7317154648472375,5.65322925388794,5.479119345375279,5.557629684294782,5.539892649905831,5.614924420884487,5.419739958473424,5.414890633565848,5.568761297889927,5.741323329218297,5.707346919859968,35
57,0.0,5.297282203969697,5.890234363739525,5.279277172852159,6.07255445124243,5.255041616272727,8.29703649143907,5.30972543524346,5.0796445003874435,5.477612516042909,5.375886753517623,4.994831644088986,4.9616757891422605,5.272748124380978,5.406274594762134,5.324502768788441,5.1970198964422645,5.310157154031842,4.898115346791238,5.590130155222952,4.639877805312574,5.093097916788338,33
58,0.0,4.361195637045977,4.301328303796115,4.366194513441141,5.444042613114926,4.651836031114942,5.150474131935636,4.436952034189481,4.419700050340234,4.378770896315273,4.498864148009154,4.438935469471107,4.422087141001294,4.482637598750976,4.261474917829093,4.426011706374899,4.391063236796365,4.35967175318255,4.353440357504962,4.290928935336712,4.426307911694667,4.417429943728653,87
59,0.0,2.733333333333333,2.413897199515865,2.4888888888888885,8.81171006666669,2.733333333333333,3.473251424163083,2.777481460571289,2.6699813842773437,2.9420955022176103,3.1585903803507485,2.8957027435302733,1.6571681340535482,2.4209884643554687,2.571626408894857,2.8681358337402343,2.6977415720621742,2.725340588887532,2.5963348388671874,2.1074413299560546,2.8592625300089516,1.180655860900879,3
60,0.0,3.103448276,4.145139874547596,0.0,7.23344847600004,3.103448276,8.19257940051603,4.282657031493164,4.37778795190332,4.532316569762207,3.8364394945668945,5.695835475401855,8.208243731932617,4.111554507689453,3.5844768328237304,4.3805679125356445,3.2753242296743164,3.128845576720215,3.5609363359975585,4.54397619195459,4.266983394103027,5.8040250582265625,1
61,0.0,3.6861458818571426,3.834958967363942,3.8048706558775507,8.623185141857157,3.6861458818571426,6.058514959713891,3.84180324138909,3.6976974663733952,3.877410306862374,3.8336812059538223,4.27015206863623,4.627156016417864,3.8097257245608254,3.5676612485476418,3.9266025992120532,3.619581321920619,3.689999271052176,3.662597483158063,3.6942002064159456,5.727643670852679,5.1338503332818775,7
62,0.0,3.8307692308,4.1357841899285575,3.94461538464,5.346613890800009,3.8307692308,6.4958150032004145,3.513762738185254,4.288778264003125,3.716063382106152,3.4318825501969727,3.8460027284196285,4.351522976832714,3.654450680690137,3.6767222184708985,3.471394421534863,3.6513041276505858,3.835941769557324,3.9021462220719725,3.8384206361344724,3.4718659944108397,4.500053746180859,5
63,0.0,7.0769465768333335,6.899076398500001,7.998676052333334,6.760851274166677,6.8269465768333335,7.858723742037732,7.186826762788737,7.026361204418783,7.048418617534831,7.016290562583252,6.974119879040365,7.149038371675456,6.987873888302043,6.935491062435751,7.103753544125204,6.991413968039795,7.067594449122356,7.109309196869141,7.027947959535563,7.059194065365438,6.899198668433471,12
64,0.0,4.921729557500001,4.516324152500001,4.516324152500001,4.507379342500013,3.4449853725,4.96538707091697,5.1735315251208505,4.828468792424317,4.8050942349292,4.935094826207276,4.787743084416505,4.460965864644166,5.1583011078692635,4.9980790543414315,4.9717540669299325,5.041163198933717,4.907864563450929,4.846864693150636,4.659974922687379,4.2900208134954845,5.017303936467286,4
